vwap_window,z_window,z_threshold,rsi_long,rsi_short,volume_multiple,atr_stop,max_hold,markov_gate,train_trades,test_trades,test_sharpe,test_net_return,test_max_drawdown,test_win_rate,train_sharpe,gate
60,360,2.0,35,70,1.0,1.2,20,off,16,11,7.655247,0.009687,-0.004756,0.6364,-18.97487,go
90,240,2.0,35,70,1.0,1.2,20,off,23,11,7.655247,0.009687,-0.004756,0.6364,-21.703504,go
90,360,2.0,35,70,1.0,1.2,20,off,21,11,7.655247,0.009687,-0.004756,0.6364,-18.728865,go
60,360,2.0,35,65,1.0,0.8,20,off,20,14,7.595665,0.009539,-0.003571,0.5714,-22.779945,go
90,360,2.0,35,65,1.0,0.8,20,off,27,17,7.584282,0.010512,-0.005251,0.5294,-22.71757,go
120,360,2.5,40,70,1.0,0.8,20,off,15,9,7.542395,0.008912,-0.003996,0.5556,-17.76603,no_go
60,240,1.5,35,75,1.2,0.8,20,off,32,8,7.421421,0.006756,-0.002724,0.625,-22.852194,no_go
90,360,2.5,35,70,1.2,1.2,20,off,5,6,7.34382,0.007136,-0.004756,0.6667,-10.456136,no_go
180,360,2.5,35,70,1.0,1.2,20,off,18,9,7.210345,0.00868,-0.004756,0.5556,-16.062315,no_go
90,240,2.5,35,75,1.0,0.8,10,off,0,3,7.183659,0.001996,-0.001229,0.6667,0.0,no_go
90,240,2.5,35,75,1.0,1.2,10,off,0,3,7.183659,0.001996,-0.001229,0.6667,0.0,no_go
90,240,2.5,35,75,1.2,0.8,10,off,0,3,7.183659,0.001996,-0.001229,0.6667,0.0,no_go
90,240,2.5,35,75,1.2,1.2,10,off,0,3,7.183659,0.001996,-0.001229,0.6667,0.0,no_go
90,240,2.5,40,75,1.2,0.8,10,off,3,3,7.183659,0.001996,-0.001229,0.6667,-8.473954,no_go
90,240,2.5,40,75,1.2,1.2,10,off,3,3,7.183659,0.001996,-0.001229,0.6667,-9.967071,no_go
90,360,2.5,35,75,1.0,0.8,10,off,3,3,7.183659,0.001996,-0.001229,0.6667,-9.14502,no_go
90,360,2.5,35,75,1.0,1.2,10,off,3,3,7.183659,0.001996,-0.001229,0.6667,-8.707536,no_go
90,360,2.5,35,75,1.2,0.8,10,off,3,3,7.183659,0.001996,-0.001229,0.6667,-9.14502,no_go
90,360,2.5,35,75,1.2,1.2,10,off,3,3,7.183659,0.001996,-0.001229,0.6667,-8.707536,no_go
60,240,1.5,35,75,1.0,0.8,20,off,32,9,7.140017,0.0065,-0.002779,0.5556,-22.852194,no_go
90,240,2.5,35,70,1.2,0.8,20,off,2,5,7.118892,0.006162,-0.003571,0.6,-8.62615,no_go
90,240,2.5,40,70,1.2,0.8,20,off,5,5,7.118892,0.006162,-0.003571,0.6,-11.754921,no_go
120,360,2.5,40,75,1.0,0.8,20,off,13,5,6.853652,0.005919,-0.002874,0.6,-15.632468,no_go
120,360,2.0,40,75,1.2,1.2,20,off,35,12,6.844444,0.007433,-0.003742,0.6667,-22.653572,go
60,360,2.5,30,70,1.0,0.8,20,off,2,5,6.836922,0.005914,-0.003571,0.6,-8.62615,no_go
90,360,2.5,30,70,1.0,0.8,20,off,2,5,6.836922,0.005914,-0.003571,0.6,-8.62615,no_go
120,240,2.5,30,70,1.0,0.8,20,off,3,5,6.836922,0.005914,-0.003571,0.6,-10.553877,no_go
120,360,2.5,30,70,1.0,0.8,20,off,4,5,6.836922,0.005914,-0.003571,0.6,-7.929251,no_go
60,360,2.5,40,65,1.0,1.2,20,off,6,13,6.804836,0.0092,-0.004799,0.6154,-12.636954,go
120,360,2.5,40,65,1.0,1.2,20,off,18,10,6.787563,0.008513,-0.004799,0.6,-19.392862,go
180,360,2.5,40,75,1.2,1.2,20,off,24,8,6.778828,0.0064,-0.003957,0.625,-16.549254,no_go
120,360,2.0,40,75,1.2,0.8,20,off,36,12,6.640642,0.006673,-0.003332,0.5833,-25.890209,go
90,240,2.5,40,65,1.0,1.2,20,off,6,10,6.577627,0.008154,-0.007235,0.6,-12.909103,go
90,360,2.5,35,65,1.0,0.8,20,off,7,10,6.557953,0.00773,-0.005251,0.5,-13.10636,go
60,360,2.5,40,65,1.0,0.8,20,off,6,13,6.514785,0.008331,-0.006609,0.5385,-12.765424,go
120,360,2.5,35,65,1.0,0.8,20,off,16,10,6.470719,0.007641,-0.005251,0.5,-19.96317,go
180,360,2.5,40,70,1.0,0.8,20,off,27,13,6.458525,0.008006,-0.00576,0.5385,-22.527238,go
90,240,2.0,40,75,1.2,0.8,20,off,32,10,6.455778,0.006282,-0.002895,0.6,-25.81605,go
90,360,2.0,40,75,1.2,0.8,20,off,27,10,6.455778,0.006282,-0.002895,0.6,-21.394335,go
120,240,2.0,35,70,1.0,0.8,20,off,23,13,6.44119,0.007921,-0.003571,0.5385,-21.566189,go
120,360,2.0,40,75,1.0,1.2,20,off,35,12,6.397121,0.006877,-0.003742,0.6667,-22.653572,go
90,360,2.5,40,70,1.2,1.2,20,off,6,8,6.372056,0.006572,-0.004756,0.625,-10.973321,no_go
60,240,1.5,35,70,1.0,0.8,20,off,35,14,6.368373,0.007811,-0.004405,0.5,-23.696677,go
60,360,2.0,35,70,1.2,0.8,20,off,17,10,6.35784,0.006369,-0.005453,0.6,-20.687659,go
90,240,2.0,35,70,1.2,0.8,20,off,24,10,6.35784,0.006369,-0.005453,0.6,-23.174385,go
90,360,2.0,35,70,1.2,0.8,20,off,22,10,6.35784,0.006369,-0.005453,0.6,-20.010984,go
180,360,2.5,40,75,1.0,1.2,20,off,24,8,6.273152,0.005845,-0.004506,0.625,-16.549254,no_go
60,240,2.0,35,65,1.0,0.8,20,off,16,15,6.207792,0.007854,-0.003571,0.5333,-21.703304,go
120,240,2.5,35,70,1.2,0.8,20,off,5,7,6.200541,0.005884,-0.003571,0.5714,-13.577863,no_go
120,240,2.5,40,70,1.2,0.8,20,off,6,7,6.200541,0.005884,-0.003571,0.5714,-14.155489,no_go
120,360,2.5,35,70,1.2,0.8,20,off,12,7,6.200541,0.005884,-0.003571,0.5714,-16.313973,no_go
120,360,2.5,40,70,1.2,0.8,20,off,15,7,6.200541,0.005884,-0.003571,0.5714,-17.76603,no_go
60,240,2.0,35,70,1.0,1.2,20,off,12,12,6.076925,0.007766,-0.004756,0.5833,-17.491424,go
120,360,2.0,40,70,1.0,1.2,20,off,37,16,6.042309,0.008376,-0.005455,0.625,-24.213587,go
120,240,2.5,35,65,1.0,0.8,20,off,7,12,5.96823,0.007308,-0.003571,0.5,-15.768368,go
120,240,2.5,40,65,1.0,0.8,20,off,8,12,5.96823,0.007308,-0.003571,0.5,-16.279472,go
60,240,1.5,35,75,1.2,1.2,20,off,31,8,5.960396,0.00564,-0.003485,0.625,-20.966299,no_go
60,360,1.5,35,70,1.0,1.2,20,off,35,13,5.878102,0.00751,-0.004756,0.5385,-18.479201,go
90,360,2.0,35,65,1.0,1.2,20,off,26,16,5.860058,0.00856,-0.004799,0.5625,-21.63881,go
90,360,2.5,35,65,1.0,1.2,20,off,7,9,5.790692,0.007167,-0.004799,0.5556,-13.476649,no_go
180,360,2.5,40,70,1.0,1.2,20,off,26,12,5.744118,0.007343,-0.004926,0.5833,-18.572343,go
60,240,1.5,30,75,1.0,1.2,10,off,9,2,5.724167,0.001023,-0.00055,0.5,-12.413988,no_go
60,240,1.5,30,75,1.2,1.2,10,off,9,2,5.724167,0.001023,-0.00055,0.5,-12.413988,no_go
60,240,2.0,30,75,1.0,1.2,10,off,2,2,5.724167,0.001023,-0.00055,0.5,-4.946471,no_go
60,240,2.0,30,75,1.2,1.2,10,off,2,2,5.724167,0.001023,-0.00055,0.5,-4.946471,no_go
60,360,1.5,30,75,1.0,1.2,10,off,8,2,5.724167,0.001023,-0.00055,0.5,-12.52663,no_go
60,360,1.5,30,75,1.2,1.2,10,off,8,2,5.724167,0.001023,-0.00055,0.5,-12.52663,no_go
60,360,2.0,30,75,1.0,1.2,10,off,4,2,5.724167,0.001023,-0.00055,0.5,-10.657977,no_go
60,360,2.0,30,75,1.2,1.2,10,off,4,2,5.724167,0.001023,-0.00055,0.5,-10.657977,no_go
90,240,1.5,30,75,1.0,1.2,10,off,8,2,5.724167,0.001023,-0.00055,0.5,-12.52663,no_go
90,240,1.5,30,75,1.2,1.2,10,off,8,2,5.724167,0.001023,-0.00055,0.5,-12.52663,no_go
90,240,2.0,30,75,1.0,1.2,10,off,7,2,5.724167,0.001023,-0.00055,0.5,-10.953284,no_go
90,240,2.0,30,75,1.2,1.2,10,off,7,2,5.724167,0.001023,-0.00055,0.5,-10.953284,no_go
90,360,1.5,30,75,1.0,1.2,10,off,8,2,5.724167,0.001023,-0.00055,0.5,-12.52663,no_go
90,360,1.5,30,75,1.2,1.2,10,off,8,2,5.724167,0.001023,-0.00055,0.5,-12.52663,no_go
90,360,2.0,30,75,1.0,1.2,10,off,3,2,5.724167,0.001023,-0.00055,0.5,-8.737006,no_go
90,360,2.0,30,75,1.2,1.2,10,off,3,2,5.724167,0.001023,-0.00055,0.5,-8.737006,no_go
120,240,2.0,30,75,1.0,1.2,10,off,6,2,5.724167,0.001023,-0.00055,0.5,-6.938166,no_go
120,240,2.0,30,75,1.2,1.2,10,off,6,2,5.724167,0.001023,-0.00055,0.5,-6.938166,no_go
120,360,1.5,30,75,1.0,1.2,10,off,10,2,5.724167,0.001023,-0.00055,0.5,-12.694783,no_go
120,360,1.5,30,75,1.2,1.2,10,off,10,2,5.724167,0.001023,-0.00055,0.5,-12.694783,no_go
120,360,2.0,30,75,1.0,1.2,10,off,6,2,5.724167,0.001023,-0.00055,0.5,-9.67146,no_go
120,360,2.0,30,75,1.2,1.2,10,off,6,2,5.724167,0.001023,-0.00055,0.5,-9.67146,no_go
180,360,2.5,30,75,1.0,1.2,10,off,5,2,5.724167,0.001023,-0.00055,0.5,-7.52025,no_go
180,360,2.5,30,75,1.2,1.2,10,off,5,2,5.724167,0.001023,-0.00055,0.5,-7.52025,no_go
60,240,1.5,35,75,1.0,1.2,20,off,31,9,5.690975,0.005384,-0.003485,0.5556,-20.966299,no_go
120,360,2.5,35,65,1.0,1.2,20,off,15,9,5.665197,0.007033,-0.004799,0.5556,-18.195365,no_go
60,360,2.5,35,75,1.0,0.8,10,off,1,4,5.602514,0.001576,-0.001229,0.5,-6.103076,no_go
60,360,2.5,35,75,1.0,1.2,10,off,1,4,5.602514,0.001576,-0.001229,0.5,-6.103076,no_go
60,360,2.5,35,75,1.2,0.8,10,off,1,4,5.602514,0.001576,-0.001229,0.5,-6.103076,no_go
60,360,2.5,35,75,1.2,1.2,10,off,1,4,5.602514,0.001576,-0.001229,0.5,-6.103076,no_go
90,240,2.5,35,65,1.0,1.2,20,off,3,9,5.441267,0.006675,-0.007235,0.5556,-10.558357,no_go
90,240,2.5,40,65,1.0,0.8,20,off,6,10,5.42789,0.00643,-0.008481,0.5,-13.166294,go
180,360,2.5,40,75,1.0,0.8,20,off,25,9,5.323594,0.005015,-0.00576,0.5556,-20.862023,no_go
60,360,2.5,40,70,1.2,1.2,20,off,5,8,5.308269,0.005713,-0.004756,0.625,-11.079417,no_go
120,240,2.0,35,75,1.0,0.8,20,off,21,9,5.306626,0.004931,-0.002724,0.5556,-19.777803,no_go
120,240,2.0,35,75,1.2,0.8,20,off,21,9,5.306626,0.004931,-0.002724,0.5556,-19.777803,no_go
60,240,2.0,40,75,1.0,1.2,20,off,16,10,5.305252,0.005325,-0.003742,0.6,-18.946116,go
180,360,2.0,35,70,1.0,0.8,20,off,26,14,5.266467,0.006492,-0.007519,0.5,-20.682665,go
60,240,2.0,40,75,1.2,0.8,20,off,15,9,5.247101,0.004896,-0.003925,0.5556,-19.647817,no_go
120,360,2.0,35,65,1.0,1.2,20,off,28,14,5.241658,0.006902,-0.004799,0.5714,-20.049698,go
180,360,2.5,35,70,1.2,0.8,20,off,19,8,5.196435,0.004904,-0.005453,0.5,-19.199897,no_go
120,360,2.0,40,70,1.0,0.8,20,off,38,17,5.134535,0.006767,-0.006722,0.5294,-27.258034,go
90,240,2.5,35,70,1.2,1.2,20,off,2,5,5.010565,0.004671,-0.004756,0.6,-8.623675,no_go
90,240,2.5,40,70,1.2,1.2,20,off,5,5,5.010565,0.004671,-0.004756,0.6,-11.47415,no_go
60,360,2.5,35,65,1.2,1.2,20,off,3,10,5.004766,0.005571,-0.004799,0.6,-10.516241,go
60,360,2.5,40,65,1.2,0.8,20,off,5,11,4.971015,0.005305,-0.003746,0.5455,-11.217797,go
120,360,2.0,35,70,1.2,1.2,20,off,23,11,4.966902,0.005498,-0.005826,0.6364,-16.981131,go
90,240,2.0,40,70,1.0,0.8,20,off,34,15,4.92885,0.006376,-0.006722,0.5333,-27.218082,go
90,360,2.0,40,70,1.0,0.8,20,off,29,15,4.92885,0.006376,-0.006722,0.5333,-23.011017,go
180,360,2.5,40,70,1.2,0.8,20,off,27,11,4.882428,0.00498,-0.005453,0.5455,-22.527238,go
120,360,2.0,35,70,1.2,0.8,20,off,24,11,4.861873,0.004914,-0.006891,0.5455,-19.533502,go
60,360,1.5,35,65,1.0,0.8,20,off,45,20,4.818241,0.006753,-0.005251,0.45,-22.891005,go
60,360,2.5,30,70,1.0,1.2,20,off,2,5,4.748836,0.004423,-0.004756,0.6,-8.623675,no_go
90,360,2.5,30,70,1.0,1.2,20,off,2,5,4.748836,0.004423,-0.004756,0.6,-8.623675,no_go
120,240,2.5,30,70,1.0,1.2,20,off,3,5,4.748836,0.004423,-0.004756,0.6,-10.545086,no_go
120,360,2.5,30,70,1.0,1.2,20,off,4,5,4.748836,0.004423,-0.004756,0.6,-8.452659,no_go
90,360,2.5,40,65,1.0,1.2,20,off,8,11,4.748308,0.006048,-0.005089,0.5455,-13.904632,go
60,240,2.0,35,70,1.2,0.8,20,off,12,11,4.625765,0.00469,-0.005453,0.5455,-18.887183,go
60,360,1.5,35,70,1.2,0.8,20,off,36,11,4.625765,0.00469,-0.005453,0.5455,-20.304684,go
60,360,2.0,30,70,1.0,0.8,20,off,6,6,4.536818,0.004014,-0.003571,0.5,-11.591187,no_go
90,240,2.0,30,70,1.0,0.8,20,off,9,6,4.536818,0.004014,-0.003571,0.5,-12.19011,no_go
90,360,1.5,30,70,1.0,0.8,20,off,10,6,4.536818,0.004014,-0.003571,0.5,-13.593882,no_go
90,360,2.0,30,70,1.0,0.8,20,off,5,6,4.536818,0.004014,-0.003571,0.5,-9.935379,no_go
120,240,2.0,30,70,1.0,0.8,20,off,8,6,4.536818,0.004014,-0.003571,0.5,-12.156277,no_go
120,360,2.0,30,70,1.0,0.8,20,off,8,6,4.536818,0.004014,-0.003571,0.5,-13.166322,no_go
180,360,2.5,30,70,1.0,0.8,20,off,7,6,4.536818,0.004014,-0.003571,0.5,-11.678416,no_go
90,240,2.0,35,65,1.0,0.8,20,off,27,16,4.459743,0.005705,-0.005251,0.5,-25.454446,go
60,360,2.0,35,65,1.0,1.2,20,off,19,14,4.28191,0.005767,-0.004799,0.5714,-21.191536,go
90,360,2.5,35,70,1.0,0.8,10,off,5,7,4.216224,0.003576,-0.003571,0.5714,-12.170441,no_go
60,120,2.0,30,70,1.0,0.8,20,off,4,4,4.205693,0.003451,-0.005349,0.5,-8.005578,no_go
60,240,2.5,30,70,1.0,0.8,20,off,1,4,4.205693,0.003451,-0.005349,0.5,-6.103076,no_go
60,240,2.5,35,70,1.0,0.8,20,off,1,4,4.205693,0.003451,-0.005349,0.5,-6.103076,no_go
90,240,2.5,30,70,1.0,0.8,20,off,2,4,4.205693,0.003451,-0.005349,0.5,-8.62615,no_go
180,360,2.5,35,65,1.0,0.8,20,off,22,12,4.085462,0.004847,-0.007734,0.4167,-21.549007,go
180,240,2.5,35,70,1.0,0.8,20,off,12,13,3.988263,0.004752,-0.006919,0.4615,-14.889448,go
120,360,2.0,35,65,1.0,0.8,20,off,29,15,3.980968,0.00493,-0.005251,0.4667,-22.257682,go
120,360,2.5,40,65,1.0,0.8,20,off,19,11,3.91716,0.004746,-0.008109,0.4545,-21.162402,go
60,240,2.0,40,75,1.2,1.2,20,off,15,9,3.897616,0.00385,-0.004765,0.5556,-18.002425,no_go
60,360,2.5,30,70,1.0,0.8,10,off,2,5,3.851451,0.003153,-0.004747,0.6,-8.055548,no_go
90,360,2.5,30,70,1.0,0.8,10,off,2,5,3.851451,0.003153,-0.004747,0.6,-8.055548,no_go
120,240,2.5,30,70,1.0,0.8,10,off,3,5,3.851451,0.003153,-0.004747,0.6,-10.090986,no_go
120,360,2.5,30,70,1.0,0.8,10,off,4,5,3.851451,0.003153,-0.004747,0.6,-10.271858,no_go
60,240,1.5,35,70,1.0,1.2,20,off,34,14,3.828518,0.004966,-0.004756,0.5,-22.025759,go
60,240,2.5,40,70,1.0,1.2,20,off,3,5,3.795567,0.003436,-0.005364,0.6,-9.308524,no_go
90,360,2.5,40,65,1.0,0.8,20,off,8,13,3.79495,0.004734,-0.007103,0.4615,-13.622647,go
180,360,2.0,35,75,1.0,0.8,20,off,24,10,3.755264,0.003506,-0.005745,0.5,-18.906866,go
180,360,2.0,35,75,1.2,0.8,20,off,24,10,3.755264,0.003506,-0.005745,0.5,-18.906866,go
90,360,2.0,35,65,1.2,0.8,20,off,25,16,3.749626,0.004584,-0.008845,0.5,-21.387207,go
60,360,2.5,35,70,1.0,0.8,10,off,3,8,3.720106,0.003155,-0.003571,0.5,-9.918022,no_go
90,240,2.0,40,75,1.2,1.2,20,off,31,10,3.687606,0.003851,-0.003742,0.6,-24.30831,go
90,360,2.0,40,75,1.2,1.2,20,off,26,10,3.687606,0.003851,-0.003742,0.6,-20.029543,go
60,240,2.0,40,70,1.0,1.2,20,off,18,15,3.666583,0.004906,-0.0056,0.5333,-20.808232,go
90,360,1.5,35,70,1.0,0.8,20,off,39,15,3.662333,0.004561,-0.00507,0.4667,-24.772175,go
120,360,2.0,40,75,1.0,0.8,20,off,36,13,3.624731,0.00378,-0.00576,0.5385,-25.890209,go
90,240,2.5,35,65,1.2,0.8,20,off,3,8,3.579279,0.003409,-0.005624,0.5,-10.562532,no_go
90,240,2.5,40,65,1.2,0.8,20,off,6,8,3.579279,0.003409,-0.005624,0.5,-13.166294,no_go
90,240,2.0,40,70,1.0,1.2,20,off,33,14,3.553237,0.004791,-0.005455,0.5714,-25.795461,go
90,360,2.0,40,70,1.0,1.2,20,off,28,14,3.553237,0.004791,-0.005455,0.5714,-21.779697,go
90,240,2.5,35,70,1.0,0.8,10,off,2,6,3.517909,0.002969,-0.003705,0.5,-8.055548,no_go
120,240,2.5,35,70,1.2,1.2,20,off,5,7,3.514707,0.003626,-0.005319,0.5714,-13.544522,no_go
120,240,2.5,40,70,1.2,1.2,20,off,6,7,3.514707,0.003626,-0.005319,0.5714,-14.024353,no_go
120,360,2.5,35,70,1.2,1.2,20,off,11,7,3.514707,0.003626,-0.005319,0.5714,-14.162756,no_go
120,360,2.5,40,70,1.2,1.2,20,off,14,7,3.514707,0.003626,-0.005319,0.5714,-15.709986,no_go
90,120,2.0,30,75,1.0,0.8,20,off,3,2,3.507692,0.001262,-0.001662,0.5,-6.516951,no_go
90,120,2.0,30,75,1.2,0.8,20,off,3,2,3.507692,0.001262,-0.001662,0.5,-6.516951,no_go
180,120,2.5,30,75,1.0,0.8,20,off,4,2,3.507692,0.001262,-0.001662,0.5,-8.739766,no_go
180,120,2.5,30,75,1.2,0.8,20,off,4,2,3.507692,0.001262,-0.001662,0.5,-8.739766,no_go
60,360,2.0,35,70,1.2,1.2,20,off,16,10,3.465337,0.003764,-0.00754,0.6,-18.97487,go
90,240,2.0,35,70,1.2,1.2,20,off,23,10,3.465337,0.003764,-0.00754,0.6,-21.703504,go
90,360,2.0,35,70,1.2,1.2,20,off,21,10,3.465337,0.003764,-0.00754,0.6,-18.728865,go
120,360,2.0,40,70,1.2,0.8,20,off,38,15,3.367379,0.003745,-0.005066,0.5333,-27.258034,go
60,360,2.0,35,65,1.2,0.8,20,off,19,13,3.364363,0.003616,-0.005453,0.5385,-21.962879,go
90,240,2.0,40,75,1.0,0.8,20,off,32,11,3.350051,0.003391,-0.00576,0.5455,-25.81605,go
90,360,2.0,40,75,1.0,0.8,20,off,27,11,3.350051,0.003391,-0.00576,0.5455,-21.394335,go
60,360,2.5,30,65,1.0,0.8,20,off,3,8,3.323752,0.003162,-0.003571,0.5,-10.562867,no_go
120,240,2.0,35,70,1.0,1.2,20,off,22,13,3.296781,0.004335,-0.004756,0.5385,-18.417897,go
180,360,2.5,35,65,1.0,1.2,20,off,21,11,3.271741,0.004052,-0.008176,0.4545,-18.688683,go
90,360,2.5,40,75,1.2,0.8,10,off,4,5,3.226318,0.001246,-0.002118,0.6,-9.833993,no_go
90,240,2.0,40,75,1.0,1.2,20,off,31,10,3.19582,0.003297,-0.003742,0.6,-24.30831,go
90,360,2.0,40,75,1.0,1.2,20,off,26,10,3.19582,0.003297,-0.003742,0.6,-20.029543,go
60,360,2.0,40,70,1.0,1.2,20,off,23,15,3.140325,0.004228,-0.005455,0.5333,-21.697463,go
90,360,2.0,40,65,1.0,0.8,20,off,34,21,3.13736,0.004591,-0.006664,0.4762,-25.414586,go
60,120,1.5,35,70,1.0,0.8,20,off,30,17,3.128426,0.003879,-0.007184,0.4118,-23.740857,go
60,120,2.0,30,70,1.0,0.8,10,off,4,4,3.127703,0.002546,-0.005349,0.5,-7.800592,no_go
60,240,2.5,30,70,1.0,0.8,10,off,1,4,3.127703,0.002546,-0.005349,0.5,-6.103076,no_go
60,240,2.5,35,70,1.0,0.8,10,off,1,4,3.127703,0.002546,-0.005349,0.5,-6.103076,no_go
90,240,2.5,30,70,1.0,0.8,10,off,2,4,3.127703,0.002546,-0.005349,0.5,-8.055548,no_go
60,240,2.5,30,65,1.0,0.8,20,off,2,6,3.1213,0.002773,-0.003571,0.5,-8.621591,no_go
60,240,2.5,35,65,1.0,0.8,20,off,2,6,3.1213,0.002773,-0.003571,0.5,-8.621591,no_go
90,240,2.0,40,70,1.2,0.8,20,off,34,13,3.098067,0.003356,-0.005453,0.5385,-27.218082,go
90,360,2.0,40,70,1.2,0.8,20,off,29,13,3.098067,0.003356,-0.005453,0.5385,-23.011017,go
180,240,2.5,40,75,1.2,0.8,20,off,13,10,3.069944,0.002728,-0.004193,0.5,-14.99947,go
60,120,1.5,35,75,1.2,0.8,20,off,27,11,3.017584,0.002828,-0.003494,0.4545,-22.90483,go
180,240,2.5,40,70,1.0,1.2,20,off,15,15,2.952511,0.003801,-0.007034,0.5333,-14.581617,go
60,360,2.0,40,75,1.2,0.8,20,off,22,10,2.905616,0.002768,-0.003925,0.5,-21.66692,go
60,360,1.5,35,65,1.0,1.2,20,off,44,19,2.902399,0.004271,-0.004799,0.4737,-21.446482,go
120,240,2.0,35,75,1.0,1.2,20,off,20,9,2.875651,0.002842,-0.003851,0.5556,-16.288501,no_go
120,240,2.0,35,75,1.2,1.2,20,off,20,9,2.875651,0.002842,-0.003851,0.5556,-16.288501,no_go
60,240,2.0,35,65,1.0,1.2,20,off,16,15,2.852698,0.003853,-0.004799,0.5333,-20.361054,go
90,360,1.5,35,70,1.0,1.2,20,off,38,15,2.844392,0.003821,-0.006671,0.5333,-22.889787,go
90,240,2.0,35,65,1.0,1.2,20,off,26,15,2.784814,0.003763,-0.004799,0.5333,-24.134515,go
60,240,1.5,30,75,1.0,0.8,20,off,9,2,2.783759,0.001035,-0.001889,0.5,-11.122364,no_go
60,240,1.5,30,75,1.2,0.8,20,off,9,2,2.783759,0.001035,-0.001889,0.5,-11.122364,no_go
60,240,2.0,30,75,1.0,0.8,20,off,2,2,2.783759,0.001035,-0.001889,0.5,-7.414697,no_go
60,240,2.0,30,75,1.2,0.8,20,off,2,2,2.783759,0.001035,-0.001889,0.5,-7.414697,no_go
60,360,1.5,30,75,1.0,0.8,20,off,8,2,2.783759,0.001035,-0.001889,0.5,-10.59867,no_go
60,360,1.5,30,75,1.2,0.8,20,off,8,2,2.783759,0.001035,-0.001889,0.5,-10.59867,no_go
60,360,2.0,30,75,1.0,0.8,20,off,4,2,2.783759,0.001035,-0.001889,0.5,-7.959304,no_go
60,360,2.0,30,75,1.2,0.8,20,off,4,2,2.783759,0.001035,-0.001889,0.5,-7.959304,no_go
90,240,1.5,30,75,1.0,0.8,20,off,8,2,2.783759,0.001035,-0.001889,0.5,-10.59867,no_go
90,240,1.5,30,75,1.2,0.8,20,off,8,2,2.783759,0.001035,-0.001889,0.5,-10.59867,no_go
90,240,2.0,30,75,1.0,0.8,20,off,7,2,2.783759,0.001035,-0.001889,0.5,-8.787746,no_go
90,240,2.0,30,75,1.2,0.8,20,off,7,2,2.783759,0.001035,-0.001889,0.5,-8.787746,no_go
90,360,1.5,30,75,1.0,0.8,20,off,8,2,2.783759,0.001035,-0.001889,0.5,-10.59867,no_go
90,360,1.5,30,75,1.2,0.8,20,off,8,2,2.783759,0.001035,-0.001889,0.5,-10.59867,no_go
90,360,2.0,30,75,1.0,0.8,20,off,3,2,2.783759,0.001035,-0.001889,0.5,-5.528335,no_go
90,360,2.0,30,75,1.2,0.8,20,off,3,2,2.783759,0.001035,-0.001889,0.5,-5.528335,no_go
120,240,2.0,30,75,1.0,0.8,20,off,6,2,2.783759,0.001035,-0.001889,0.5,-8.647168,no_go
120,240,2.0,30,75,1.2,0.8,20,off,6,2,2.783759,0.001035,-0.001889,0.5,-8.647168,no_go
120,360,1.5,30,75,1.0,0.8,20,off,10,2,2.783759,0.001035,-0.001889,0.5,-12.382596,no_go
120,360,1.5,30,75,1.2,0.8,20,off,10,2,2.783759,0.001035,-0.001889,0.5,-12.382596,no_go
120,360,2.0,30,75,1.0,0.8,20,off,6,2,2.783759,0.001035,-0.001889,0.5,-10.038386,no_go
120,360,2.0,30,75,1.2,0.8,20,off,6,2,2.783759,0.001035,-0.001889,0.5,-10.038386,no_go
180,360,2.5,30,75,1.0,0.8,20,off,5,2,2.783759,0.001035,-0.001889,0.5,-8.038443,no_go
180,360,2.5,30,75,1.2,0.8,20,off,5,2,2.783759,0.001035,-0.001889,0.5,-8.038443,no_go
120,240,2.5,35,65,1.0,1.2,20,off,7,12,2.770157,0.003625,-0.004799,0.5,-15.611764,go
120,240,2.5,40,65,1.0,1.2,20,off,8,12,2.770157,0.003625,-0.004799,0.5,-16.038506,go
90,120,2.0,30,75,1.0,1.2,20,off,3,2,2.769668,0.001031,-0.001893,0.5,-6.847294,no_go
90,120,2.0,30,75,1.2,1.2,20,off,3,2,2.769668,0.001031,-0.001893,0.5,-6.847294,no_go
180,120,2.5,30,75,1.0,1.2,20,off,4,2,2.769668,0.001031,-0.001893,0.5,-8.992982,no_go
180,120,2.5,30,75,1.2,1.2,20,off,4,2,2.769668,0.001031,-0.001893,0.5,-8.992982,no_go
180,360,2.0,35,70,1.0,1.2,20,off,25,14,2.767712,0.003592,-0.008101,0.5,-18.26183,go
180,360,2.0,35,65,1.0,0.8,20,off,34,19,2.753985,0.003784,-0.006077,0.4211,-25.289551,go
60,120,1.5,35,75,1.0,0.8,20,off,27,12,2.74897,0.002573,-0.003747,0.4167,-22.90483,go
120,360,2.0,40,65,1.0,1.2,20,off,42,18,2.745818,0.003861,-0.006456,0.5556,-26.531414,go
180,360,2.5,35,70,1.2,1.2,20,off,18,8,2.727763,0.002763,-0.006978,0.5,-16.062315,no_go
60,360,2.0,40,75,1.0,1.2,20,off,21,11,2.654758,0.002735,-0.003742,0.5455,-19.917471,go
60,240,2.0,40,70,1.0,0.8,20,off,18,15,2.622884,0.003313,-0.007381,0.4667,-22.29967,go
120,120,2.0,30,70,1.0,0.8,20,off,6,7,2.618472,0.002345,-0.004566,0.4286,-9.02057,no_go
180,120,2.0,30,70,1.0,0.8,20,off,14,7,2.618472,0.002345,-0.004566,0.4286,-10.747621,no_go
